enrollment_id,customer_id,product_id,enrollment_date,initial_investment,contribution_frequency,monthly_contribution,advisor_id,channel,status
ENR0001561,CUS000799,PRD0011,2020-06-14,6773.28,Bi-annual,1300.47,ADV0043,Phone,Active
ENR0001562,CUS000799,PRD0008,2020-06-14,4947.18,One-time,0,ADV0026,Phone,Active
ENR0001563,CUS000800,PRD0001,2020-08-15,3195.33,Bi-annual,306.75,ADV0016,Phone,Active
ENR0001564,CUS000801,PRD0002,2023-12-14,13330.11,Quarterly,639.85,ADV0014,Phone,Active
ENR0001565,CUS000801,PRD0008,2023-12-14,2045.68,Quarterly,98.19,ADV0042,In-person,Active
ENR0001566,CUS000802,PRD0002,2023-08-22,16284.88,Annual,3908.37,ADV0018,Phone,Active
ENR0001567,CUS000803,PRD0010,2021-07-01,18232.49,Monthly,364.65,ADV0037,In-person,Active
ENR0001568,CUS000804,PRD0004,2022-10-23,4216.93,Annual,1012.06,ADV0006,Phone,Active
ENR0001569,CUS000805,PRD0007,2022-01-23,20968.33,Quarterly,3019.44,ADV0047,Web,Active
ENR0001570,CUS000806,PRD0002,2022-03-11,96199.38,Annual,92351.4,ADV0035,Phone,Active
ENR0001571,CUS000806,PRD0014,2022-03-11,126420.42,One-time,0,ADV0014,Web,Active
ENR0001572,CUS000806,PRD0011,2022-03-11,11060.66,Monthly,884.85,ADV0006,Phone,Active
ENR0001573,CUS000807,PRD0010,2022-10-13,17216.71,Annual,4958.41,ADV0009,In-person,Active
ENR0001574,CUS000808,PRD0004,2023-01-13,17296.81,Monthly,1107.0,ADV0020,In-person,Active
ENR0001575,CUS000808,PRD0010,2023-01-13,55211.34,Quarterly,10600.58,ADV0025,Web,Active
ENR0001576,CUS000808,PRD0012,2023-01-13,29106.87,Bi-annual,11177.04,ADV0025,Mobile App,Active
ENR0001577,CUS000809,PRD0002,2020-05-08,13626.26,Monthly,272.53,ADV0036,Phone,Active
ENR0001578,CUS000810,PRD0014,2023-09-04,94585.77,Bi-annual,27240.7,ADV0009,Mobile App,Active
ENR0001579,CUS000810,PRD0001,2023-09-04,6877.88,Monthly,330.14,ADV0038,Mobile App,Active
ENR0001580,CUS000811,PRD0012,2023-03-07,9198.23,Monthly,220.76,ADV0048,Phone,Active
ENR0001581,CUS000811,PRD0007,2023-03-07,18053.62,Quarterly,1299.86,ADV0046,In-person,Active
ENR0001582,CUS000812,PRD0013,2021-08-13,8472.8,Annual,4066.95,ADV0002,Phone,Active
ENR0001583,CUS000813,PRD0002,2020-11-25,31886.55,Annual,12244.43,ADV0023,In-person,Active
ENR0001584,CUS000813,PRD0003,2020-11-25,41621.06,Quarterly,3995.62,ADV0014,In-person,Active
ENR0001585,CUS000814,PRD0015,2021-10-10,52279.36,Quarterly,2195.73,ADV0002,Mobile App,Active
ENR0001586,CUS000815,PRD0007,2021-12-05,11231.13,One-time,0,ADV0011,In-person,Active
ENR0001587,CUS000816,PRD0001,2022-04-08,10615.19,Monthly,679.37,ADV0035,Phone,Active
ENR0001588,CUS000816,PRD0003,2022-04-08,84740.47,Quarterly,16270.17,ADV0006,Phone,Active
ENR0001589,CUS000816,PRD0010,2022-04-08,53695.61,Bi-annual,20619.12,ADV0006,Phone,Active
ENR0001590,CUS000816,PRD0013,2022-04-08,12218.37,Bi-annual,4691.85,ADV0012,Phone,Active
ENR0001591,CUS000817,PRD0010,2023-01-23,156527.13,One-time,0,ADV0033,In-person,Active
ENR0001592,CUS000817,PRD0006,2023-01-23,75721.7,Bi-annual,58154.27,ADV0020,Mobile App,Active
ENR0001593,CUS000817,PRD0007,2023-01-23,127209.83,Bi-annual,97697.15,ADV0006,Phone,Active
ENR0001594,CUS000818,PRD0005,2024-03-24,367354.04,Bi-annual,282127.9,ADV0042,Phone,Active
ENR0001595,CUS000818,PRD0008,2024-03-24,16705.98,Monthly,2138.37,ADV0012,Phone,Active
ENR0001596,CUS000818,PRD0002,2024-03-24,103873.04,Monthly,13295.75,ADV0033,Phone,Active
ENR0001597,CUS000818,PRD0003,2024-03-24,132045.26,Annual,202821.52,ADV0006,Phone,Active
ENR0001598,CUS000819,PRD0003,2020-09-02,45488.4,One-time,0,ADV0001,In-person,Active
ENR0001599,CUS000819,PRD0007,2020-08-18,28955.22,Quarterly,4169.55,ADV0038,Web,Active
ENR0001600,CUS000820,PRD0012,2023-06-18,14634.55,Quarterly,1229.3,ADV0033,Mobile App,Active
ENR0001601,CUS000820,PRD0001,2023-06-18,5508.33,Monthly,154.23,ADV0030,In-person,Active
ENR0001602,CUS000821,PRD0001,2021-03-30,9064.99,Bi-annual,2175.6,ADV0024,In-person,Active
ENR0001603,CUS000822,PRD0005,2020-06-27,340812.95,Monthly,65436.09,ADV0012,Phone,Active
ENR0001604,CUS000822,PRD0004,2020-06-27,26978.67,One-time,0,ADV0033,In-person,Active
ENR0001605,CUS000822,PRD0013,2020-06-27,34068.16,One-time,0,ADV0006,Phone,Active
ENR0001606,CUS000822,PRD0007,2020-06-27,89639.71,Monthly,17210.82,ADV0006,Phone,Active
ENR0001607,CUS000822,PRD0003,2020-09-02,192835.52,Quarterly,111073.26,ADV0042,In-person,Active
ENR0001608,CUS000822,PRD0002,2020-06-27,188963.65,Annual,435372.25,ADV0048,Web,Active
ENR0001609,CUS000823,PRD0014,2022-01-09,34146.66,Annual,6556.16,ADV0002,Mobile App,Active
ENR0001610,CUS000824,PRD0007,2021-12-20,11001.67,Bi-annual,1320.2,ADV0041,Phone,Active
ENR0001611,CUS000824,PRD0015,2021-12-20,53853.1,Monthly,1077.06,ADV0029,In-person,Active
ENR0001612,CUS000825,PRD0015,2022-05-01,75139.0,Monthly,2404.45,ADV0048,Phone,Active
ENR0001613,CUS000826,PRD0014,2023-04-17,51447.08,Bi-annual,6173.65,ADV0037,Web,Active
ENR0001614,CUS000827,PRD0012,2023-04-24,17844.58,Monthly,499.65,ADV0017,Phone,Active
ENR0001615,CUS000827,PRD0002,2023-04-24,45195.8,Bi-annual,7592.89,ADV0042,In-person,Active
ENR0001616,CUS000827,PRD0006,2023-04-24,19292.61,Annual,6482.32,ADV0039,Mobile App,Active
ENR0001617,CUS000828,PRD0004,2022-08-04,5993.32,One-time,0,ADV0029,In-person,Active
ENR0001618,CUS000828,PRD0011,2022-08-04,5528.88,One-time,0,ADV0048,Mobile App,Active
ENR0001619,CUS000828,PRD0002,2022-08-04,47701.89,Monthly,1335.65,ADV0010,Mobile App,Active
ENR0001620,CUS000829,PRD0008,2020-03-27,5919.57,Bi-annual,1420.7,ADV0016,Phone,Active
ENR0001621,CUS000830,PRD0007,2024-06-08,12109.35,One-time,0,ADV0043,In-person,Active
ENR0001622,CUS000830,PRD0003,2024-06-08,23742.96,Monthly,569.83,ADV0040,Phone,Active
ENR0001623,CUS000831,PRD0012,2021-08-12,9112.73,Bi-annual,874.82,ADV0011,Phone,Active
ENR0001624,CUS000832,PRD0004,2022-10-06,30311.42,One-time,0,ADV0048,Mobile App,Active
ENR0001625,CUS000832,PRD0008,2022-10-06,16878.76,Quarterly,9722.17,ADV0033,Phone,Active
ENR0001626,CUS000832,PRD0001,2022-10-06,32616.49,Bi-annual,37574.2,ADV0012,Phone,Active
ENR0001627,CUS000833,PRD0006,2021-06-12,16843.46,One-time,0,ADV0037,In-person,Active
ENR0001628,CUS000834,PRD0015,2020-11-29,33358.7,Annual,6404.87,ADV0002,In-person,Active
ENR0001629,CUS000835,PRD0014,2022-01-09,54610.46,Monthly,764.55,ADV0035,In-person,Active
ENR0001630,CUS000836,PRD0009,2024-04-18,4642.87,Monthly,185.71,ADV0029,In-person,Active
ENR0001631,CUS000836,PRD0003,2024-04-18,45658.39,Quarterly,5479.01,ADV0037,In-person,Active
ENR0001632,CUS000837,PRD0015,2024-08-20,92345.99,Monthly,2955.07,ADV0002,Phone,Active
ENR0001633,CUS000837,PRD0001,2024-08-20,7093.94,Bi-annual,1362.04,ADV0031,Phone,Active
ENR0001634,CUS000838,PRD0007,2020-01-27,15634.29,Bi-annual,2251.34,ADV0039,Phone,Active
ENR0001635,CUS000839,PRD0009,2020-11-29,3781.98,One-time,0,ADV0018,In-person,Active
ENR0001636,CUS000840,PRD0008,2020-06-05,3452.41,Annual,828.58,ADV0038,In-person,Active
ENR0001637,CUS000841,PRD0005,2022-06-24,158884.17,Quarterly,26692.54,ADV0048,Web,Active
ENR0001638,CUS000841,PRD0001,2022-06-24,17901.17,Annual,12029.58,ADV0048,Web,Active
ENR0001639,CUS000842,PRD0015,2024-07-26,49269.8,Quarterly,2956.19,ADV0032,Web,Active
ENR0001640,CUS000842,PRD0009,2024-07-26,2666.61,Annual,639.99,ADV0023,Mobile App,Active
ENR0001641,CUS000843,PRD0003,2020-09-02,24599.98,One-time,0,ADV0027,In-person,Active
ENR0001642,CUS000843,PRD0005,2020-06-09,45877.17,Annual,11010.52,ADV0025,In-person,Active
ENR0001643,CUS000844,PRD0001,2020-03-28,3632.65,Bi-annual,348.73,ADV0010,Web,Active
ENR0001644,CUS000844,PRD0005,2020-03-28,28823.73,Bi-annual,2767.08,ADV0007,Phone,Active
ENR0001645,CUS000845,PRD0010,2021-06-02,12431.58,Annual,2088.51,ADV0018,Phone,Active
ENR0001646,CUS000845,PRD0013,2021-06-02,2500.86,One-time,0,ADV0050,Mobile App,Active
ENR0001647,CUS000846,PRD0010,2021-02-24,10410.88,Annual,1998.89,ADV0009,In-person,Active
ENR0001648,CUS000847,PRD0003,2024-03-08,94545.01,Annual,63534.25,ADV0012,Web,Active
ENR0001649,CUS000847,PRD0013,2024-03-08,10891.82,Monthly,609.94,ADV0042,Phone,Active
ENR0001650,CUS000847,PRD0009,2024-03-08,12691.98,Quarterly,2132.25,ADV0033,Web,Active
ENR0001651,CUS000847,PRD0008,2024-03-08,15988.63,Quarterly,2686.09,ADV0035,Web,Active
ENR0001652,CUS000847,PRD0010,2024-03-08,59004.42,Annual,39650.97,ADV0012,Web,Active
ENR0001653,CUS000848,PRD0015,2020-05-19,37635.38,One-time,0,ADV0033,Mobile App,Active
ENR0001654,CUS000849,PRD0015,2020-12-17,163237.94,Bi-annual,62683.37,ADV0020,In-person,Active
ENR0001655,CUS000849,PRD0003,2020-12-17,67474.16,Monthly,4318.35,ADV0035,Phone,Active
ENR0001656,CUS000850,PRD0012,2023-04-22,6445.76,Monthly,128.92,ADV0037,Web,Active
ENR0001657,CUS000851,PRD0013,2021-04-11,3710.6,Monthly,74.21,ADV0050,In-person,Active
ENR0001658,CUS000851,PRD0012,2021-04-11,7972.74,One-time,0,ADV0049,Phone,Active
ENR0001659,CUS000852,PRD0009,2022-01-09,7465.2,Annual,3583.29,ADV0036,Mobile App,Active
ENR0001660,CUS000852,PRD0012,2022-01-09,10796.19,Bi-annual,2591.09,ADV0027,Phone,Active
ENR0001661,CUS000852,PRD0001,2022-01-09,8936.38,Bi-annual,2144.73,ADV0040,Mobile App,Active
ENR0001662,CUS000853,PRD0005,2021-08-03,35554.63,One-time,0,ADV0040,Phone,Active
ENR0001663,CUS000853,PRD0009,2021-08-03,3397.76,One-time,0,ADV0026,In-person,Active
ENR0001664,CUS000854,PRD0015,2022-05-26,41434.87,Bi-annual,4972.18,ADV0045,Phone,Active
ENR0001665,CUS000854,PRD0009,2022-05-26,2654.65,One-time,0,ADV0017,Phone,Active
ENR0001666,CUS000855,PRD0002,2022-10-03,40342.43,One-time,0,ADV0044,In-person,Active
ENR0001667,CUS000856,PRD0004,2023-11-24,4821.87,Monthly,96.44,ADV0023,Mobile App,Active
ENR0001668,CUS000856,PRD0012,2023-11-24,5393.03,Monthly,107.86,ADV0015,In-person,Active
ENR0001669,CUS000857,PRD0007,2023-05-03,26287.76,Annual,12618.12,ADV0046,Phone,Active
ENR0001670,CUS000858,PRD0010,2024-01-01,27447.77,Monthly,1097.91,ADV0025,Web,Active
ENR0001671,CUS000858,PRD0005,2024-01-01,51238.66,One-time,0,ADV0020,In-person,Active
ENR0001672,CUS000858,PRD0006,2024-01-01,15303.53,One-time,0,ADV0017,Mobile App,Active
ENR0001673,CUS000859,PRD0007,2023-05-20,114792.64,Annual,264482.25,ADV0042,Mobile App,Active
ENR0001674,CUS000859,PRD0011,2023-05-20,20194.09,Monthly,3877.27,ADV0006,Mobile App,Active
ENR0001675,CUS000859,PRD0005,2023-05-20,298005.86,Annual,686605.5,ADV0006,Phone,Active
ENR0001676,CUS000859,PRD0012,2023-05-20,62848.41,Bi-annual,72401.36,ADV0006,Phone,Active
ENR0001677,CUS000859,PRD0009,2023-05-20,28500.15,One-time,0,ADV0012,Phone,Active
ENR0001678,CUS000859,PRD0010,2023-05-20,148562.99,Bi-annual,171144.56,ADV0006,In-person,Active
ENR0001679,CUS000860,PRD0014,2021-05-28,49006.0,Annual,8233.01,ADV0022,Phone,Active
ENR0001680,CUS000861,PRD0007,2022-10-17,32652.48,One-time,0,ADV0039,Phone,Active
ENR0001681,CUS000862,PRD0012,2023-06-27,19319.15,Annual,6491.24,ADV0011,Phone,Active
ENR0001682,CUS000863,PRD0003,2021-02-17,19411.68,Annual,3727.04,ADV0028,In-person,Active
ENR0001683,CUS000864,PRD0005,2023-01-12,28358.41,Bi-annual,2722.41,ADV0040,Web,Active
ENR0001684,CUS000864,PRD0007,2023-01-12,11036.56,Quarterly,529.76,ADV0018,Phone,Active
ENR0001685,CUS000865,PRD0006,2022-02-09,9553.59,One-time,0,ADV0017,In-person,Active
ENR0001686,CUS000866,PRD0001,2020-12-02,4401.23,One-time,0,ADV0001,Mobile App,Active
ENR0001687,CUS000867,PRD0012,2022-10-01,19916.37,Quarterly,2389.96,ADV0013,Phone,Active
ENR0001688,CUS000867,PRD0008,2022-10-01,6311.36,Bi-annual,1514.73,ADV0029,Phone,Active
ENR0001689,CUS000868,PRD0008,2022-03-12,3988.43,Annual,1148.67,ADV0017,In-person,Active
ENR0001690,CUS000868,PRD0003,2022-03-12,16142.1,Monthly,387.41,ADV0011,Mobile App,Active
ENR0001691,CUS000869,PRD0012,2020-02-27,8798.61,Annual,2111.67,ADV0022,In-person,Active
ENR0001692,CUS000870,PRD0014,2022-05-26,45968.7,Annual,13238.99,ADV0036,Phone,Active
ENR0001693,CUS000870,PRD0013,2022-05-26,3421.24,Bi-annual,492.66,ADV0033,Web,Active
ENR0001694,CUS000871,PRD0011,2023-08-20,3114.98,Quarterly,186.9,ADV0033,Mobile App,Active
ENR0001695,CUS000872,PRD0013,2023-01-07,4949.87,Bi-annual,415.79,ADV0004,Mobile App,Active
ENR0001696,CUS000872,PRD0015,2023-01-07,37633.94,Bi-annual,3161.25,ADV0019,In-person,Active
ENR0001697,CUS000873,PRD0014,2023-11-26,35904.28,Monthly,861.7,ADV0008,Web,Active
ENR0001698,CUS000874,PRD0015,2024-07-13,51387.76,Annual,14799.67,ADV0019,In-person,Active
ENR0001699,CUS000875,PRD0008,2021-09-05,2876.78,Annual,483.3,ADV0049,Mobile App,Active
ENR0001700,CUS000876,PRD0008,2023-01-02,2339.44,Quarterly,112.29,ADV0036,Phone,Active
ENR0001701,CUS000877,PRD0015,2020-07-07,88483.97,Monthly,2831.49,ADV0042,Phone,Active
ENR0001702,CUS000878,PRD0004,2022-12-23,2604.26,Bi-annual,312.51,ADV0046,Phone,Active
ENR0001703,CUS000878,PRD0014,2022-12-23,41598.39,Quarterly,2495.9,ADV0021,Phone,Active
ENR0001704,CUS000879,PRD0010,2021-09-06,13310.24,Quarterly,798.61,ADV0020,Web,Active
ENR0001705,CUS000879,PRD0004,2021-09-06,3786.76,Annual,908.82,ADV0029,In-person,Active
ENR0001706,CUS000880,PRD0015,2022-07-17,80720.42,Quarterly,7749.16,ADV0018,In-person,Active
ENR0001707,CUS000880,PRD0002,2022-07-17,31541.32,Annual,12111.87,ADV0004,Phone,Active
ENR0001708,CUS000880,PRD0007,2022-07-17,36388.98,Bi-annual,6986.69,ADV0045,Web,Active
ENR0001709,CUS000881,PRD0012,2021-03-12,15524.71,Monthly,745.19,ADV0042,In-person,Active
ENR0001710,CUS000881,PRD0013,2021-03-12,6204.62,One-time,0,ADV0008,Mobile App,Active
ENR0001711,CUS000882,PRD0009,2024-01-28,7496.53,Annual,2878.67,ADV0040,In-person,Active
ENR0001712,CUS000882,PRD0011,2024-01-28,7952.69,One-time,0,ADV0033,Phone,Active
ENR0001713,CUS000882,PRD0005,2024-01-28,65303.75,Bi-annual,12538.32,ADV0031,Phone,Active
ENR0001714,CUS000883,PRD0002,2023-11-04,45993.64,Quarterly,3863.47,ADV0017,Web,Active
ENR0001715,CUS000883,PRD0005,2023-11-04,90511.19,One-time,0,ADV0035,In-person,Active
ENR0001716,CUS000884,PRD0005,2021-06-30,56610.06,Quarterly,8151.85,ADV0036,In-person,Active
ENR0001717,CUS000884,PRD0003,2021-06-30,34882.02,Quarterly,5023.01,ADV0016,Phone,Active
ENR0001718,CUS000884,PRD0015,2021-06-30,69056.87,Monthly,3314.73,ADV0042,In-person,Active
ENR0001719,CUS000885,PRD0007,2020-11-03,19199.51,Quarterly,1382.36,ADV0037,Phone,Active
ENR0001720,CUS000886,PRD0012,2020-03-16,7890.37,Quarterly,568.11,ADV0011,Web,Active
ENR0001721,CUS000887,PRD0001,2020-12-26,5925.57,Quarterly,568.85,ADV0001,Mobile App,Active
ENR0001722,CUS000888,PRD0007,2021-09-02,60316.93,One-time,0,ADV0014,In-person,Active
ENR0001723,CUS000888,PRD0015,2021-09-02,205783.91,Monthly,16462.71,ADV0012,In-person,Active
ENR0001724,CUS000888,PRD0002,2021-09-02,59467.54,Annual,57088.84,ADV0048,Web,Active
ENR0001725,CUS000888,PRD0001,2021-09-02,18977.41,Bi-annual,9109.16,ADV0033,Phone,Active
ENR0001726,CUS000888,PRD0012,2021-09-02,31792.65,Monthly,2543.41,ADV0021,Web,Active
ENR0001727,CUS000889,PRD0006,2023-03-15,13093.3,One-time,0,ADV0021,Phone,Active
ENR0001728,CUS000890,PRD0001,2020-07-03,2996.39,Monthly,71.91,ADV0030,In-person,Active
ENR0001729,CUS000891,PRD0001,2024-03-03,3425.15,Bi-annual,328.81,ADV0022,In-person,Active
ENR0001730,CUS000892,PRD0014,2022-06-19,39942.22,Monthly,639.08,ADV0028,In-person,Active
ENR0001731,CUS000892,PRD0002,2022-06-19,17776.02,Monthly,284.42,ADV0005,Mobile App,Active
ENR0001732,CUS000893,PRD0005,2020-08-19,27163.54,Monthly,434.62,ADV0046,Phone,Active
ENR0001733,CUS000893,PRD0014,2020-08-19,59603.45,Monthly,953.66,ADV0029,Phone,Active
ENR0001734,CUS000894,PRD0010,2024-01-05,19223.95,One-time,0,ADV0018,In-person,Active
ENR0001735,CUS000894,PRD0014,2024-01-05,31258.73,One-time,0,ADV0001,Web,Active
ENR0001736,CUS000895,PRD0007,2024-06-03,24046.04,One-time,0,ADV0010,Mobile App,Active
ENR0001737,CUS000895,PRD0009,2024-06-03,4637.22,One-time,0,ADV0030,Phone,Active
ENR0001738,CUS000896,PRD0009,2023-11-04,3040.08,One-time,0,ADV0008,In-person,Active
ENR0001739,CUS000896,PRD0015,2023-11-04,53447.68,Monthly,855.16,ADV0024,Mobile App,Active
ENR0001740,CUS000897,PRD0006,2021-06-07,7267.67,Monthly,116.28,ADV0037,In-person,Active
ENR0001741,CUS000898,PRD0012,2023-07-17,7973.51,Quarterly,382.73,ADV0002,Phone,Active
ENR0001742,CUS000899,PRD0015,2020-06-13,105840.03,Bi-annual,25401.61,ADV0030,Phone,Active
ENR0001743,CUS000899,PRD0012,2020-06-13,13801.4,Bi-annual,3312.34,ADV0006,Phone,Active
ENR0001744,CUS000900,PRD0015,2024-08-06,58222.36,Annual,11178.69,ADV0024,In-person,Active
ENR0001745,CUS000900,PRD0003,2024-08-06,29572.73,Monthly,473.16,ADV0030,In-person,Active
ENR0001746,CUS000901,PRD0002,2024-02-02,28449.24,Bi-annual,8193.38,ADV0025,Phone,Active
ENR0001747,CUS000901,PRD0011,2024-02-02,4386.29,One-time,0,ADV0010,Mobile App,Active
ENR0001748,CUS000901,PRD0012,2024-02-02,19399.65,Annual,11174.2,ADV0018,Web,Active
ENR0001749,CUS000902,PRD0008,2021-01-11,6350.54,Annual,2438.61,ADV0004,In-person,Active
ENR0001750,CUS000902,PRD0006,2021-01-11,17210.06,Bi-annual,3304.33,ADV0018,Phone,Active
ENR0001751,CUS000902,PRD0009,2021-01-11,7293.23,Bi-annual,1400.3,ADV0044,In-person,Active
ENR0001752,CUS000903,PRD0006,2021-10-04,7175.59,One-time,0,ADV0009,Web,Active
ENR0001753,CUS000904,PRD0014,2023-11-05,56089.31,Annual,10769.15,ADV0001,Phone,Active
ENR0001754,CUS000905,PRD0002,2023-11-08,20401.48,Quarterly,1468.91,ADV0046,In-person,Active
ENR0001755,CUS000906,PRD0001,2022-02-11,18272.81,Bi-annual,6139.66,ADV0021,Phone,Active
ENR0001756,CUS000906,PRD0008,2022-02-11,15356.34,One-time,0,ADV0033,In-person,Active
ENR0001757,CUS000906,PRD0003,2022-02-11,60303.41,Monthly,3376.99,ADV0021,Phone,Active
ENR0001758,CUS000906,PRD0004,2022-02-11,11609.18,Bi-annual,3900.68,ADV0021,Web,Active
ENR0001759,CUS000907,PRD0002,2022-08-05,24269.97,One-time,0,ADV0050,In-person,Active
ENR0001760,CUS000907,PRD0007,2022-08-05,10659.11,Bi-annual,1023.27,ADV0036,Phone,Active
ENR0001761,CUS000908,PRD0002,2020-11-01,19679.51,Monthly,314.87,ADV0040,In-person,Active
ENR0001762,CUS000909,PRD0014,2022-07-18,99416.24,Bi-annual,28631.88,ADV0012,Phone,Active
ENR0001763,CUS000910,PRD0004,2022-10-09,4655.49,Annual,1117.32,ADV0004,Phone,Active
ENR0001764,CUS000910,PRD0014,2022-10-09,35988.29,Monthly,719.77,ADV0030,Mobile App,Active
ENR0001765,CUS000911,PRD0006,2022-04-16,10046.03,Annual,4822.1,ADV0017,Phone,Active
ENR0001766,CUS000911,PRD0011,2022-04-16,7509.03,One-time,0,ADV0020,In-person,Active
ENR0001767,CUS000911,PRD0001,2022-04-16,8495.63,Quarterly,1019.48,ADV0042,Mobile App,Active
ENR0001768,CUS000912,PRD0010,2022-01-27,15730.84,Annual,3020.32,ADV0023,Mobile App,Active
ENR0001769,CUS000912,PRD0009,2022-01-27,2558.06,Annual,491.15,ADV0050,Web,Active
ENR0001770,CUS000913,PRD0008,2023-11-20,2404.37,Bi-annual,230.82,ADV0035,Web,Active
ENR0001771,CUS000914,PRD0005,2023-02-14,33307.25,Quarterly,1398.9,ADV0023,In-person,Active
ENR0001772,CUS000915,PRD0011,2022-10-30,4732.7,Annual,1590.19,ADV0019,Mobile App,Active
ENR0001773,CUS000916,PRD0005,2021-06-17,44098.52,Quarterly,2645.91,ADV0022,Phone,Active
ENR0001774,CUS000916,PRD0009,2021-06-17,2841.35,Monthly,56.83,ADV0026,In-person,Active
ENR0001775,CUS000917,PRD0012,2022-06-05,7146.33,Quarterly,514.54,ADV0038,In-person,Active
ENR0001776,CUS000918,PRD0015,2022-05-30,45101.39,One-time,0,ADV0020,In-person,Active
ENR0001777,CUS000918,PRD0009,2022-05-30,3600.4,Annual,691.28,ADV0041,In-person,Active
ENR0001778,CUS000919,PRD0015,2020-12-03,46205.76,Bi-annual,5544.69,ADV0022,Mobile App,Active
ENR0001779,CUS000919,PRD0003,2020-12-03,28905.18,Monthly,578.1,ADV0026,In-person,Active
ENR0001780,CUS000920,PRD0002,2020-10-31,24511.51,Quarterly,1029.48,ADV0014,Phone,Active
ENR0001781,CUS000920,PRD0006,2020-10-31,7970.33,One-time,0,ADV0022,In-person,Active
ENR0001782,CUS000921,PRD0001,2022-10-10,3733.46,Bi-annual,448.02,ADV0047,Web,Active
ENR0001783,CUS000922,PRD0002,2024-01-14,73134.99,One-time,0,ADV0035,Web,Active
ENR0001784,CUS000922,PRD0015,2024-01-14,137078.91,Bi-annual,46058.51,ADV0021,Phone,Active
ENR0001785,CUS000922,PRD0014,2024-01-14,202408.51,Quarterly,34004.63,ADV0006,Mobile App,Active
ENR0001786,CUS000923,PRD0015,2024-03-15,39453.81,Bi-annual,5681.35,ADV0045,Phone,Active
ENR0001787,CUS000923,PRD0004,2024-03-15,4995.53,Monthly,119.89,ADV0043,Mobile App,Active
ENR0001788,CUS000924,PRD0013,2023-03-14,4750.24,Bi-annual,684.04,ADV0004,Mobile App,Active
ENR0001789,CUS000924,PRD0015,2023-03-14,52786.4,Monthly,1266.87,ADV0006,In-person,Active
ENR0001790,CUS000925,PRD0014,2020-02-23,51584.23,Quarterly,2476.04,ADV0023,In-person,Active
ENR0001791,CUS000926,PRD0011,2020-11-10,2679.57,Annual,514.48,ADV0019,Mobile App,Active
ENR0001792,CUS000926,PRD0010,2020-11-10,10998.93,Annual,2111.79,ADV0046,Phone,Active
ENR0001793,CUS000927,PRD0010,2020-01-12,10495.17,Bi-annual,1511.31,ADV0046,In-person,Active
ENR0001794,CUS000927,PRD0009,2020-01-12,3287.83,Quarterly,236.72,ADV0043,Phone,Active
ENR0001795,CUS000928,PRD0001,2020-04-09,9912.84,Bi-annual,2379.08,ADV0044,In-person,Active
ENR0001796,CUS000929,PRD0004,2023-05-18,4225.07,One-time,0,ADV0008,Mobile App,Active
ENR0001797,CUS000930,PRD0001,2021-03-02,4695.72,Annual,788.88,ADV0003,In-person,Active
ENR0001798,CUS000931,PRD0002,2022-10-02,38569.03,One-time,0,ADV0007,In-person,Active
ENR0001799,CUS000932,PRD0009,2024-08-31,2718.35,Quarterly,195.72,ADV0024,In-person,Active
ENR0001800,CUS000933,PRD0001,2022-05-16,3403.36,Monthly,68.07,ADV0003,Mobile App,Active
ENR0001801,CUS000934,PRD0011,2022-11-17,2038.44,One-time,0,ADV0028,Phone,Active
ENR0001802,CUS000935,PRD0009,2022-12-15,5547.43,Annual,2130.21,ADV0031,Phone,Active
ENR0001803,CUS000936,PRD0009,2022-09-05,3388.78,Quarterly,162.66,ADV0046,Phone,Active
ENR0001804,CUS000936,PRD0005,2022-09-05,41555.31,One-time,0,ADV0019,In-person,Active
ENR0001805,CUS000937,PRD0001,2020-04-07,2506.95,Annual,601.67,ADV0030,Phone,Active
ENR0001806,CUS000938,PRD0006,2022-08-09,12179.66,Bi-annual,2923.12,ADV0001,Web,Active
ENR0001807,CUS000938,PRD0001,2022-08-09,9926.84,Bi-annual,2382.44,ADV0017,Mobile App,Active
ENR0001808,CUS000939,PRD0005,2020-02-03,27644.2,One-time,0,ADV0017,Phone,Active
ENR0001809,CUS000940,PRD0011,2023-12-13,3894.05,Quarterly,163.55,ADV0015,In-person,Active
ENR0001810,CUS000941,PRD0014,2024-07-16,32092.32,Monthly,641.85,ADV0037,Mobile App,Active
ENR0001811,CUS000941,PRD0002,2024-07-16,22986.63,Monthly,459.73,ADV0023,Mobile App,Active
ENR0001812,CUS000942,PRD0004,2020-02-06,2878.67,Monthly,69.09,ADV0006,In-person,Active
ENR0001813,CUS000942,PRD0001,2020-02-06,3049.86,Quarterly,219.59,ADV0040,In-person,Active
ENR0001814,CUS000943,PRD0006,2023-09-09,74288.39,Quarterly,28526.74,ADV0012,Mobile App,Active
ENR0001815,CUS000943,PRD0008,2023-09-09,20986.96,Annual,32235.97,ADV0012,Phone,Active
ENR0001816,CUS000943,PRD0015,2023-09-09,340579.26,Quarterly,130782.44,ADV0012,Phone,Active
ENR0001817,CUS000943,PRD0010,2023-09-09,116605.85,Bi-annual,89553.29,ADV0020,Mobile App,Active
ENR0001818,CUS000943,PRD0009,2023-09-09,23391.1,Annual,35928.73,ADV0012,Phone,Active
ENR0001819,CUS000943,PRD0011,2023-09-09,16017.56,Annual,24602.97,ADV0012,Mobile App,Active
ENR0001820,CUS000943,PRD0014,2023-09-09,442044.89,Quarterly,169745.24,ADV0033,Phone,Active
