interaction_id,customer_id,date,channel,reason_code,duration_minutes,satisfaction_score,resolution_status,agent_id
INT003017,CUS000532,2022-12-28,In-person,Fee Inquiry,7,3.9,Partially Resolved,AGT0040
INT003018,CUS000517,2024-07-08,Phone,Complaint,39,3.1,Resolved,AGT0009
INT003019,CUS000798,2023-10-23,In-person,Market Information,28,3.9,Resolved,AGT0029
INT003020,CUS000174,2024-03-30,In-person,Statement Request,5,4.3,Resolved,AGT0068
INT003021,CUS000917,2022-11-11,In-person,Account Inquiry,16,3.9,Partially Resolved,AGT0065
INT003022,CUS000189,2023-08-26,In-person,Password Reset,24,2.7,Unresolved,AGT0083
INT003023,CUS000947,2024-07-05,Email,Investment Advice,11,4.2,Resolved,AGT0015
INT003024,CUS000590,2024-09-29,Phone,Technical Support,7,2.6,Partially Resolved,AGT0055
INT003025,CUS000530,2021-01-08,Phone,Fee Inquiry,30,3.8,Partially Resolved,AGT0006
INT003026,CUS000817,2024-09-11,In-person,Password Reset,25,2.8,Partially Resolved,AGT0068
INT003027,CUS000302,2024-01-02,Email,Complaint,18,3.3,Resolved,AGT0039
INT003028,CUS000702,2022-08-27,In-person,Account Inquiry,28,3.2,Partially Resolved,AGT0012
INT003029,CUS000340,2024-02-21,In-person,Statement Request,26,3.9,Partially Resolved,AGT0081
INT003030,CUS000069,2022-05-02,Phone,Account Inquiry,20,3.9,Resolved,AGT0077
INT003031,CUS000607,2023-11-22,In-person,Password Reset,30,3.3,Partially Resolved,AGT0070
INT003032,CUS000225,2023-08-21,In-person,Fee Inquiry,30,3.1,Resolved,AGT0099
INT003033,CUS000029,2021-01-20,Web,Transaction Issue,22,2.1,Unresolved,AGT0032
INT003034,CUS000717,2024-07-22,Web,Fee Inquiry,4,4.4,Resolved,AGT0081
INT003035,CUS000628,2023-04-14,Mobile App,Fee Inquiry,2,4.7,Resolved,AGT0047
INT003036,CUS000521,2023-05-06,Phone,Technical Support,22,2.7,Partially Resolved,AGT0081
INT003037,CUS000684,2022-06-15,Email,Complaint,4,3.1,Resolved,AGT0085
INT003038,CUS000500,2022-07-16,In-person,Transaction Issue,19,2.3,Unresolved,AGT0020
INT003039,CUS000895,2024-07-19,In-person,Password Reset,23,4.1,Resolved,AGT0075
INT003040,CUS000117,2023-06-15,Chat,Investment Advice,3,4.8,Resolved,AGT0034
INT003041,CUS000782,2023-07-20,In-person,Password Reset,13,3.8,Resolved,AGT0051
INT003042,CUS000218,2024-06-14,Chat,Account Inquiry,4,4.1,Resolved,AGT0048
INT003043,CUS000104,2024-08-22,Phone,Investment Advice,21,4.0,Resolved,AGT0020
INT003044,CUS000141,2024-05-29,In-person,Account Inquiry,11,3.3,Resolved,AGT0016
INT003045,CUS000541,2021-11-13,In-person,Fee Inquiry,18,4.5,Resolved,AGT0099
INT003046,CUS000844,2021-03-13,In-person,Market Information,12,3.8,Resolved,AGT0016
INT003047,CUS000060,2023-06-30,In-person,Complaint,16,3.3,Resolved,AGT0082
INT003048,CUS000562,2021-11-02,Web,Fee Inquiry,13,4.3,Resolved,AGT0052
INT003049,CUS000215,2023-01-14,Phone,Fee Inquiry,21,5,Resolved,AGT0021
INT003050,CUS000818,2024-09-13,Phone,Complaint,27,3.0,Partially Resolved,AGT0061
INT003051,CUS000316,2023-12-20,Mobile App,Password Reset,6,3.7,Partially Resolved,AGT0088
INT003052,CUS000738,2023-12-31,Phone,Complaint,18,1.6,Partially Resolved,AGT0070
INT003053,CUS000413,2024-07-28,Chat,Market Information,11,3.9,Resolved,AGT0046
INT003054,CUS000363,2023-10-16,Chat,Statement Request,2,4.0,Resolved,AGT0046
INT003055,CUS000216,2023-08-15,In-person,Fee Inquiry,10,4.2,Resolved,AGT0037
INT003056,CUS000106,2024-09-03,Web,Complaint,19,2.9,Unresolved,AGT0046
INT003057,CUS000919,2021-05-28,Phone,Transaction Issue,36,3.0,Unresolved,AGT0066
INT003058,CUS000666,2023-02-08,Web,Investment Advice,14,3.2,Partially Resolved,AGT0027
INT003059,CUS000733,2023-04-06,Email,Market Information,5,4.0,Resolved,AGT0019
INT003060,CUS000324,2024-09-17,Phone,Technical Support,28,3.3,Partially Resolved,AGT0046
INT003061,CUS000796,2024-07-23,In-person,Investment Advice,16,4.3,Resolved,AGT0093
INT003062,CUS000077,2024-04-03,Chat,Investment Advice,6,4.5,Resolved,AGT0090
INT003063,CUS000131,2024-09-02,Mobile App,Investment Advice,3,4.4,Resolved,AGT0091
INT003064,CUS000099,2023-10-07,Web,Transaction Issue,18,2.5,Unresolved,AGT0073
INT003065,CUS000178,2024-06-26,Phone,Market Information,28,3.1,Partially Resolved,AGT0030
INT003066,CUS000432,2023-01-21,Phone,Password Reset,10,2.8,Unresolved,AGT0027
INT003067,CUS000578,2023-07-19,Email,Password Reset,14,4.2,Resolved,AGT0001
INT003068,CUS000840,2023-04-21,Chat,Account Inquiry,8,4.8,Resolved,AGT0084
INT003069,CUS000443,2024-09-13,In-person,Market Information,23,3.6,Partially Resolved,AGT0053
INT003070,CUS000795,2021-11-13,Phone,Market Information,5,3.5,Resolved,AGT0034
INT003071,CUS000986,2022-02-16,Phone,Investment Advice,22,2.4,Unresolved,AGT0066
INT003072,CUS000637,2022-10-13,In-person,Password Reset,12,3.1,Resolved,AGT0005
INT003073,CUS000194,2023-08-31,In-person,Investment Advice,22,3.0,Partially Resolved,AGT0052
INT003074,CUS000738,2023-08-03,In-person,Transaction Issue,28,3.0,Resolved,AGT0030
INT003075,CUS000669,2024-01-30,Mobile App,Account Inquiry,4,3.8,Resolved,AGT0097
INT003076,CUS000773,2021-10-14,Mobile App,Market Information,7,4.0,Resolved,AGT0017
INT003077,CUS000796,2024-09-03,In-person,Fee Inquiry,28,3.8,Partially Resolved,AGT0067
INT003078,CUS000599,2022-02-02,Mobile App,Investment Advice,14,3.8,Partially Resolved,AGT0060
INT003079,CUS000387,2022-07-25,In-person,Investment Advice,14,3.7,Partially Resolved,AGT0091
INT003080,CUS000654,2021-02-20,In-person,Investment Advice,15,3.4,Resolved,AGT0052
INT003081,CUS000338,2022-09-19,In-person,Investment Advice,23,3.1,Partially Resolved,AGT0076
INT003082,CUS000160,2022-04-04,In-person,Technical Support,5,2.8,Partially Resolved,AGT0049
INT003083,CUS000545,2024-06-08,Phone,Investment Advice,29,3.3,Partially Resolved,AGT0080
INT003084,CUS000644,2024-06-04,Phone,Account Inquiry,16,4.3,Resolved,AGT0071
INT003085,CUS000004,2021-02-18,Phone,Transaction Issue,10,3.3,Resolved,AGT0099
INT003086,CUS000150,2024-09-20,Web,Account Inquiry,9,4.4,Resolved,AGT0008
INT003087,CUS000178,2022-12-23,Chat,Password Reset,15,3.7,Resolved,AGT0057
INT003088,CUS000245,2024-09-14,In-person,Investment Advice,8,3.8,Resolved,AGT0051
INT003089,CUS000700,2024-05-10,Phone,Investment Advice,9,3.7,Resolved,AGT0089
INT003090,CUS000377,2022-01-19,Phone,Password Reset,24,3.7,Partially Resolved,AGT0012
INT003091,CUS000017,2023-07-19,Email,Password Reset,10,4.5,Resolved,AGT0057
INT003092,CUS000996,2021-05-29,In-person,Complaint,42,3.0,Resolved,AGT0007
INT003093,CUS000391,2022-03-12,Email,Statement Request,2,3.7,Resolved,AGT0047
INT003094,CUS000571,2023-09-13,In-person,Investment Advice,21,3.6,Partially Resolved,AGT0080
INT003095,CUS000195,2022-07-03,Phone,Transaction Issue,31,2.8,Partially Resolved,AGT0043
INT003096,CUS000638,2022-03-24,Phone,Statement Request,16,4.0,Partially Resolved,AGT0069
INT003097,CUS000875,2023-02-16,Web,Technical Support,6,3.3,Partially Resolved,AGT0020
INT003098,CUS000242,2024-08-13,In-person,Fee Inquiry,12,3.4,Partially Resolved,AGT0022
INT003099,CUS000965,2023-12-03,Mobile App,Fee Inquiry,7,3.1,Partially Resolved,AGT0056
INT003100,CUS000742,2024-03-09,Web,Market Information,12,4.1,Resolved,AGT0020
INT003101,CUS000228,2023-09-06,Web,Market Information,15,3.3,Partially Resolved,AGT0095
INT003102,CUS000240,2024-04-30,Web,Account Inquiry,3,4.4,Resolved,AGT0021
INT003103,CUS000534,2024-08-13,In-person,Complaint,39,3.2,Partially Resolved,AGT0034
INT003104,CUS000252,2022-08-29,Phone,Statement Request,29,2.8,Partially Resolved,AGT0041
INT003105,CUS000307,2024-07-25,Phone,Complaint,28,2.5,Unresolved,AGT0099
INT003106,CUS000410,2022-08-29,Mobile App,Complaint,18,2.1,Partially Resolved,AGT0089
INT003107,CUS000923,2024-03-26,Mobile App,Investment Advice,12,3.6,Partially Resolved,AGT0066
INT003108,CUS000211,2024-09-18,Chat,Statement Request,14,3.6,Resolved,AGT0088
INT003109,CUS000148,2023-02-05,Phone,Account Inquiry,29,4.0,Partially Resolved,AGT0026
INT003110,CUS000111,2023-09-07,Phone,Technical Support,20,3.3,Resolved,AGT0050
INT003111,CUS000119,2024-07-26,In-person,Fee Inquiry,13,4.0,Resolved,AGT0073
INT003112,CUS000517,2023-02-26,Phone,Fee Inquiry,28,3.7,Resolved,AGT0053
INT003113,CUS000365,2024-08-19,In-person,Investment Advice,8,4.3,Resolved,AGT0029
INT003114,CUS000830,2024-08-30,Phone,Password Reset,22,3.2,Partially Resolved,AGT0062
INT003115,CUS000509,2023-04-15,Phone,Account Inquiry,25,4.6,Resolved,AGT0073
INT003116,CUS000509,2021-10-09,Phone,Transaction Issue,36,2.9,Unresolved,AGT0098
INT003117,CUS000483,2022-09-28,Chat,Password Reset,3,4.5,Resolved,AGT0031
INT003118,CUS000295,2022-01-18,Email,Account Inquiry,9,3.9,Partially Resolved,AGT0030
INT003119,CUS000529,2023-09-17,Phone,Complaint,33,2.6,Partially Resolved,AGT0086
INT003120,CUS000771,2022-07-15,In-person,Transaction Issue,24,2.1,Partially Resolved,AGT0054
INT003121,CUS000180,2024-05-28,Phone,Statement Request,20,3.9,Partially Resolved,AGT0069
INT003122,CUS000187,2024-03-06,Phone,Transaction Issue,9,3.1,Partially Resolved,AGT0020
INT003123,CUS000997,2022-03-11,Phone,Technical Support,17,2.9,Unresolved,AGT0051
INT003124,CUS000715,2024-09-10,Chat,Technical Support,2,3.7,Partially Resolved,AGT0081
INT003125,CUS000869,2021-05-26,Mobile App,Account Inquiry,5,3.4,Partially Resolved,AGT0076
INT003126,CUS000329,2022-01-01,Phone,Market Information,19,3.6,Resolved,AGT0018
INT003127,CUS000811,2023-11-09,Phone,Statement Request,27,3.6,Resolved,AGT0020
INT003128,CUS000404,2023-12-11,Web,Statement Request,15,3.3,Partially Resolved,AGT0068
INT003129,CUS000008,2024-04-15,Email,Fee Inquiry,3,3.7,Resolved,AGT0038
INT003130,CUS000017,2021-11-23,In-person,Password Reset,14,3.7,Resolved,AGT0086
INT003131,CUS000208,2024-07-27,Email,Technical Support,11,3.3,Partially Resolved,AGT0011
INT003132,CUS000476,2023-07-24,Email,Transaction Issue,6,2.5,Partially Resolved,AGT0074
INT003133,CUS000520,2023-05-02,Chat,Market Information,9,3.9,Partially Resolved,AGT0100
INT003134,CUS000057,2022-05-20,Phone,Technical Support,17,3.1,Resolved,AGT0092
INT003135,CUS000311,2024-09-28,Mobile App,Transaction Issue,3,2.9,Unresolved,AGT0008
INT003136,CUS000023,2024-07-29,Email,Investment Advice,2,3.7,Partially Resolved,AGT0044
INT003137,CUS000610,2024-07-14,In-person,Technical Support,30,2.7,Partially Resolved,AGT0059
INT003138,CUS000773,2021-07-01,In-person,Account Inquiry,20,3.5,Resolved,AGT0053
INT003139,CUS000589,2022-10-16,In-person,Fee Inquiry,8,4.1,Resolved,AGT0001
INT003140,CUS000199,2023-03-20,In-person,Transaction Issue,21,3.1,Partially Resolved,AGT0015
INT003141,CUS000091,2021-12-25,Email,Market Information,11,4.1,Resolved,AGT0040
INT003142,CUS000543,2022-05-08,Chat,Technical Support,2,3.8,Resolved,AGT0011
INT003143,CUS000514,2023-01-12,In-person,Transaction Issue,40,1.7,Partially Resolved,AGT0073
INT003144,CUS000932,2024-09-25,Phone,Account Inquiry,20,4.6,Resolved,AGT0078
INT003145,CUS000582,2024-01-08,In-person,Market Information,25,2.6,Unresolved,AGT0073
INT003146,CUS000060,2023-09-11,Phone,Password Reset,17,3.6,Partially Resolved,AGT0001
INT003147,CUS000346,2023-11-27,Email,Investment Advice,15,3.7,Partially Resolved,AGT0026
INT003148,CUS000956,2020-09-22,In-person,Transaction Issue,7,3.0,Partially Resolved,AGT0050
INT003149,CUS000981,2023-11-20,Chat,Investment Advice,2,3.6,Resolved,AGT0100
INT003150,CUS000797,2024-08-30,In-person,Transaction Issue,36,2.1,Unresolved,AGT0098
INT003151,CUS000103,2023-03-21,In-person,Investment Advice,21,2.9,Unresolved,AGT0049
INT003152,CUS000535,2024-06-01,In-person,Password Reset,25,3.3,Partially Resolved,AGT0064
INT003153,CUS000176,2022-07-22,In-person,Transaction Issue,40,3.0,Resolved,AGT0073
INT003154,CUS000596,2023-03-30,In-person,Technical Support,11,2.6,Unresolved,AGT0057
INT003155,CUS000211,2024-09-23,In-person,Investment Advice,29,4.0,Partially Resolved,AGT0077
INT003156,CUS000439,2022-12-13,In-person,Statement Request,14,3.9,Partially Resolved,AGT0066
INT003157,CUS000061,2024-04-05,Phone,Investment Advice,11,3.8,Resolved,AGT0072
INT003158,CUS000955,2024-09-17,Email,Password Reset,15,3.3,Resolved,AGT0026
INT003159,CUS000351,2022-05-18,In-person,Technical Support,24,2.3,Unresolved,AGT0015
INT003160,CUS000315,2023-07-05,In-person,Complaint,33,1.6,Unresolved,AGT0046
INT003161,CUS000214,2023-09-21,Phone,Account Inquiry,12,4.2,Resolved,AGT0065
INT003162,CUS000674,2024-09-14,Chat,Investment Advice,7,4.4,Resolved,AGT0033
INT003163,CUS000112,2024-04-10,Phone,Complaint,24,2.4,Partially Resolved,AGT0027
INT003164,CUS000295,2022-02-22,Web,Investment Advice,8,4.6,Resolved,AGT0037
INT003165,CUS000609,2023-08-01,In-person,Market Information,7,3.9,Resolved,AGT0072
INT003166,CUS000003,2022-01-20,In-person,Password Reset,19,3.6,Resolved,AGT0065
INT003167,CUS000138,2024-05-03,Chat,Password Reset,14,3.9,Resolved,AGT0005
INT003168,CUS000709,2024-07-14,In-person,Fee Inquiry,9,4.0,Resolved,AGT0053
INT003169,CUS000934,2024-02-23,Web,Technical Support,3,2.5,Partially Resolved,AGT0052
INT003170,CUS000703,2023-01-01,Phone,Password Reset,20,4.3,Resolved,AGT0042
INT003171,CUS000990,2024-09-25,In-person,Statement Request,24,2.7,Partially Resolved,AGT0007
INT003172,CUS000121,2024-06-17,Web,Password Reset,14,4.3,Resolved,AGT0005
INT003173,CUS000735,2023-05-08,In-person,Statement Request,5,3.9,Partially Resolved,AGT0055
INT003174,CUS000326,2022-07-18,Phone,Complaint,43,2.2,Unresolved,AGT0092
INT003175,CUS000400,2024-07-08,Web,Transaction Issue,10,3.1,Resolved,AGT0037
INT003176,CUS000927,2021-08-13,In-person,Investment Advice,10,3.3,Partially Resolved,AGT0083
INT003177,CUS000732,2024-04-23,Phone,Market Information,18,5,Resolved,AGT0034
INT003178,CUS000876,2024-05-06,Phone,Fee Inquiry,9,4.3,Resolved,AGT0043
INT003179,CUS000714,2023-10-18,Phone,Market Information,18,3.6,Partially Resolved,AGT0076
INT003180,CUS000014,2021-11-22,Phone,Investment Advice,24,3.5,Partially Resolved,AGT0047
INT003181,CUS000250,2024-07-02,Phone,Investment Advice,10,4.5,Resolved,AGT0022
INT003182,CUS000997,2022-04-03,In-person,Transaction Issue,25,2.2,Partially Resolved,AGT0090
INT003183,CUS000655,2024-05-28,Web,Fee Inquiry,2,3.6,Resolved,AGT0010
INT003184,CUS000169,2024-05-04,Email,Account Inquiry,10,5,Resolved,AGT0049
INT003185,CUS000239,2023-03-01,In-person,Technical Support,24,2.5,Partially Resolved,AGT0042
INT003186,CUS000244,2024-03-05,In-person,Complaint,22,2.6,Unresolved,AGT0024
INT003187,CUS000189,2022-02-16,In-person,Fee Inquiry,30,3.7,Partially Resolved,AGT0051
INT003188,CUS000743,2024-08-21,Chat,Investment Advice,10,4.6,Resolved,AGT0046
INT003189,CUS000363,2023-11-09,Phone,Fee Inquiry,7,4.2,Resolved,AGT0082
INT003190,CUS000912,2024-02-07,Web,Password Reset,9,3.5,Partially Resolved,AGT0022
INT003191,CUS000278,2023-07-15,Phone,Password Reset,25,2.6,Unresolved,AGT0014
INT003192,CUS000629,2024-02-07,In-person,Account Inquiry,5,3.5,Partially Resolved,AGT0070
INT003193,CUS000618,2024-09-14,Email,Complaint,15,2.7,Unresolved,AGT0085
INT003194,CUS000923,2024-07-30,In-person,Technical Support,5,2.6,Unresolved,AGT0096
INT003195,CUS000293,2024-06-28,In-person,Account Inquiry,5,3.5,Partially Resolved,AGT0001
INT003196,CUS000272,2022-10-22,In-person,Investment Advice,19,4.6,Resolved,AGT0050
INT003197,CUS000441,2023-11-13,Phone,Technical Support,19,3.4,Resolved,AGT0038
INT003198,CUS000643,2022-08-30,Phone,Account Inquiry,29,3.4,Partially Resolved,AGT0024
INT003199,CUS000223,2023-06-16,In-person,Account Inquiry,24,3.3,Partially Resolved,AGT0048
INT003200,CUS000234,2024-08-25,Phone,Complaint,9,3.0,Partially Resolved,AGT0006
INT003201,CUS000207,2022-08-08,In-person,Technical Support,18,2.8,Unresolved,AGT0024
INT003202,CUS000551,2024-09-03,In-person,Account Inquiry,15,4.1,Resolved,AGT0005
INT003203,CUS000729,2023-10-09,Mobile App,Complaint,6,3.2,Resolved,AGT0077
INT003204,CUS000074,2022-10-14,Phone,Technical Support,10,3.3,Resolved,AGT0081
INT003205,CUS000273,2021-10-12,Phone,Statement Request,10,4.3,Resolved,AGT0053
INT003206,CUS000529,2020-05-22,Phone,Fee Inquiry,26,4.0,Resolved,AGT0030
INT003207,CUS000240,2024-03-29,Mobile App,Password Reset,14,3.9,Partially Resolved,AGT0037
INT003208,CUS000176,2022-12-01,Phone,Investment Advice,22,4.0,Partially Resolved,AGT0077
INT003209,CUS000950,2024-05-15,Phone,Account Inquiry,13,4.3,Resolved,AGT0067
INT003210,CUS000385,2024-07-23,Phone,Investment Advice,28,3.7,Partially Resolved,AGT0083
INT003211,CUS000484,2023-08-25,Chat,Investment Advice,10,5,Resolved,AGT0009
INT003212,CUS000388,2021-09-23,Phone,Password Reset,18,4.0,Resolved,AGT0051
INT003213,CUS000674,2021-10-24,In-person,Account Inquiry,21,3.6,Partially Resolved,AGT0074
INT003214,CUS000526,2021-06-22,Phone,Complaint,37,2.0,Unresolved,AGT0026
INT003215,CUS000891,2024-09-17,In-person,Transaction Issue,9,2.6,Unresolved,AGT0040
INT003216,CUS000387,2020-12-26,In-person,Investment Advice,28,3.3,Resolved,AGT0047
INT003217,CUS000976,2022-07-09,Phone,Account Inquiry,19,3.7,Partially Resolved,AGT0061
INT003218,CUS000595,2024-09-06,Mobile App,Password Reset,11,4.5,Resolved,AGT0082
INT003219,CUS000769,2024-04-11,In-person,Account Inquiry,12,3.8,Resolved,AGT0072
INT003220,CUS000824,2022-03-27,In-person,Account Inquiry,13,4.5,Resolved,AGT0012
INT003221,CUS000845,2022-01-27,Phone,Complaint,24,2.5,Partially Resolved,AGT0028
INT003222,CUS000767,2024-04-15,In-person,Complaint,27,2.5,Unresolved,AGT0016
INT003223,CUS000314,2024-08-23,Phone,Password Reset,21,3.6,Resolved,AGT0076
INT003224,CUS000027,2024-02-03,Mobile App,Account Inquiry,8,3.7,Resolved,AGT0032
INT003225,CUS000121,2024-06-19,Web,Statement Request,9,4.9,Resolved,AGT0008
INT003226,CUS000538,2024-09-24,In-person,Complaint,22,3.0,Partially Resolved,AGT0070
INT003227,CUS000415,2022-06-11,Web,Market Information,5,3.9,Partially Resolved,AGT0058
INT003228,CUS000208,2023-11-18,In-person,Fee Inquiry,27,2.8,Partially Resolved,AGT0069
INT003229,CUS000380,2023-01-30,Phone,Market Information,29,3.7,Resolved,AGT0059
INT003230,CUS000642,2024-02-11,Chat,Market Information,3,4.5,Resolved,AGT0072
INT003231,CUS000841,2024-08-06,Email,Technical Support,2,2.6,Partially Resolved,AGT0018
INT003232,CUS000823,2022-09-19,In-person,Account Inquiry,12,3.6,Partially Resolved,AGT0063
INT003233,CUS000503,2022-01-14,In-person,Fee Inquiry,13,3.2,Partially Resolved,AGT0044
INT003234,CUS000828,2024-04-26,Phone,Investment Advice,27,3.7,Partially Resolved,AGT0005
INT003235,CUS000228,2024-03-13,In-person,Transaction Issue,27,2.5,Unresolved,AGT0085
INT003236,CUS000036,2021-11-23,In-person,Fee Inquiry,9,4.2,Resolved,AGT0063
INT003237,CUS000012,2024-06-01,In-person,Account Inquiry,13,4.2,Resolved,AGT0088
INT003238,CUS000827,2023-05-25,In-person,Transaction Issue,24,3.1,Partially Resolved,AGT0034
INT003239,CUS000103,2021-01-29,Chat,Complaint,13,3.3,Partially Resolved,AGT0042
INT003240,CUS000824,2024-04-28,Phone,Statement Request,30,3.8,Resolved,AGT0059
INT003241,CUS000146,2023-05-25,Email,Complaint,13,3.0,Resolved,AGT0050
INT003242,CUS000875,2024-04-28,Phone,Password Reset,10,3.8,Resolved,AGT0096
INT003243,CUS000190,2024-07-31,In-person,Transaction Issue,45,3.2,Partially Resolved,AGT0034
INT003244,CUS000555,2024-03-22,Phone,Market Information,17,3.9,Resolved,AGT0049
INT003245,CUS000696,2021-10-08,Mobile App,Password Reset,8,3.5,Resolved,AGT0079
INT003246,CUS000694,2023-01-04,Phone,Password Reset,26,3.5,Resolved,AGT0001
INT003247,CUS000777,2023-09-10,In-person,Market Information,13,4.4,Resolved,AGT0011
INT003248,CUS000624,2024-03-27,Phone,Fee Inquiry,30,3.6,Partially Resolved,AGT0096
INT003249,CUS000121,2024-09-26,Mobile App,Market Information,2,3.5,Partially Resolved,AGT0011
INT003250,CUS000245,2021-02-20,Mobile App,Statement Request,12,5,Resolved,AGT0046
INT003251,CUS000711,2024-05-03,Phone,Password Reset,18,3.6,Partially Resolved,AGT0072
INT003252,CUS000651,2024-08-15,Phone,Password Reset,27,3.1,Resolved,AGT0012
INT003253,CUS000558,2024-07-21,Web,Technical Support,8,3.7,Resolved,AGT0011
INT003254,CUS000056,2022-05-24,In-person,Account Inquiry,6,3.1,Resolved,AGT0076
INT003255,CUS000710,2023-12-06,Web,Statement Request,13,3.6,Resolved,AGT0023
INT003256,CUS000539,2024-07-16,Web,Investment Advice,13,4.8,Resolved,AGT0035
INT003257,CUS000893,2021-03-25,Email,Transaction Issue,19,2.6,Partially Resolved,AGT0019
INT003258,CUS000384,2024-04-07,Web,Transaction Issue,4,2.4,Unresolved,AGT0018
INT003259,CUS000006,2024-03-16,Web,Account Inquiry,4,4.1,Resolved,AGT0031
INT003260,CUS000903,2022-07-05,In-person,Complaint,16,2.2,Unresolved,AGT0065
INT003261,CUS000345,2024-04-23,Chat,Complaint,4,3.7,Partially Resolved,AGT0054
INT003262,CUS000420,2022-11-27,Web,Transaction Issue,16,2.9,Unresolved,AGT0007
